transaction_id,amount,transaction_date,hour,home_country,tx_country,alert_reason
16068,141322.29,2024-06-26 23:33:14,23,Russia,Russia,High amount
14729,141310.9,2024-04-28 06:14:29,6,Russia,Russia,High amount
10246,141266.38,2024-07-04 23:15:53,23,Russia,Russia,High amount
15536,141260.89,2024-07-03 17:33:28,17,Russia,Russia,High amount
9820,141253.05,2024-12-29 17:41:00,17,Russia,Russia,High amount
5822,141239.52,2024-12-25 23:42:59,23,Russia,Russia,High amount
8220,141191.72,2024-06-27 18:29:18,18,Russia,Russia,High amount
19753,141143.56,2024-08-31 08:04:54,8,Russia,Russia,High amount
4039,141077.7,2024-04-02 00:11:44,0,Russia,Russia,High amount
25289,141043.63,2024-01-03 18:46:37,18,Russia,Russia,High amount
5388,141038.9,2024-03-06 15:11:17,15,Russia,Russia,High amount
18033,141033.56,2024-03-23 11:51:31,11,Russia,Russia,High amount
11781,141025.4,2024-08-28 10:22:15,10,Russia,Russia,High amount
6231,141022.42,2024-07-07 10:55:08,10,Russia,Russia,High amount
26050,141013.05,2024-10-10 23:55:19,23,Russia,Russia,High amount
5188,140978.88,2024-12-05 04:24:40,4,Russia,Russia,High amount
7845,140937.08,2024-02-05 08:36:34,8,Russia,Russia,High amount
187,140921.33,2024-06-07 10:38:13,10,Russia,Russia,High amount
18873,140904.96,2024-04-27 15:41:38,15,Russia,Russia,High amount
17299,140900.63,2024-04-17 04:19:13,4,Russia,Russia,High amount
20383,140835.83,2024-06-02 19:35:55,19,Russia,Russia,High amount
18856,140827.4,2024-06-27 02:15:34,2,Russia,Russia,High amount
18637,140814.36,2024-02-26 13:55:08,13,Russia,Russia,High amount
8846,140800.38,2024-01-23 21:53:56,21,Russia,Russia,High amount
13256,140769.66,2024-03-13 00:46:19,0,Russia,Russia,High amount
9442,140722.69,2024-09-06 19:54:50,19,Russia,Russia,High amount
7551,140713.72,2024-08-26 13:23:49,13,Russia,Russia,High amount
9141,140678.67,2024-06-10 06:15:18,6,Russia,Russia,High amount
16279,140661.57,2024-07-13 19:51:39,19,Russia,Russia,High amount
5524,140639.98,2024-11-26 06:00:41,6,Russia,Russia,High amount
13610,140616.35,2024-11-01 15:48:18,15,Russia,Russia,High amount
22062,140586.63,2024-04-18 03:21:32,3,Russia,Russia,High amount
11935,140553.72,2024-08-11 05:09:57,5,Russia,Russia,High amount
5714,140550.79,2024-01-24 06:56:36,6,Russia,Russia,High amount
21487,140476.89,2024-07-01 17:38:51,17,Russia,Russia,High amount
658,140474.16,2024-01-28 21:16:49,21,Russia,Russia,High amount
22239,140449.77,2024-04-26 10:41:59,10,Russia,Russia,High amount
2072,140435.36,2024-05-21 00:21:57,0,Russia,Russia,High amount
10687,140429.98,2024-10-10 08:28:06,8,Russia,Russia,High amount
8104,140419.65,2024-12-16 05:57:02,5,Russia,Russia,High amount
21720,140410.91,2024-09-19 03:12:31,3,Russia,Бутан,High amount
26411,140353.38,2024-02-22 01:07:18,1,Russia,Russia,High amount
26854,140326.35,2024-11-21 04:42:09,4,Russia,Russia,High amount
2265,140304.77,2024-12-19 09:25:55,9,Russia,Russia,High amount
11127,140300.67,2024-08-14 15:05:14,15,Russia,Russia,High amount
2447,140279.64,2024-11-06 12:30:40,12,Russia,Russia,High amount
25047,140271.15,2024-08-15 01:51:35,1,Russia,Russia,High amount
29084,140247.17,2024-03-20 19:18:42,19,Russia,Russia,High amount
485,140243.09,2024-01-24 10:48:30,10,Russia,Russia,High amount
16474,140218.21,2024-11-05 11:43:12,11,Russia,Бутан,High amount
10373,140174.76,2024-05-11 17:38:47,17,Russia,Russia,High amount
19269,140139.22,2024-09-25 04:52:35,4,Russia,Russia,High amount
10013,140106.89,2024-05-18 11:37:13,11,Russia,Джибути,High amount
7017,140042.09,2024-04-22 21:50:15,21,Russia,Russia,High amount
6405,140041.35,2024-01-29 04:13:17,4,Russia,Russia,High amount
28136,140034.77,2024-12-07 12:03:40,12,Russia,Russia,High amount
11919,140028.15,2024-04-04 06:27:43,6,Russia,Russia,High amount
26619,139990.72,2024-04-26 03:58:22,3,Russia,Russia,High amount
20092,139951.47,2024-08-15 20:40:37,20,Russia,Russia,High amount
682,139907.84,2024-03-19 08:06:59,8,Russia,Russia,High amount
16116,139869.24,2024-04-03 17:35:36,17,Russia,Russia,High amount
9825,139855.87,2024-10-23 05:55:00,5,Russia,Russia,High amount
6814,139853.86,2024-12-01 00:12:50,0,Russia,Russia,High amount
22309,139844.15,2024-12-25 18:57:37,18,Russia,Венгрия,High amount
24306,139840.19,2024-02-22 04:47:17,4,Russia,Russia,High amount
7480,139819.47,2024-06-15 17:26:59,17,Russia,Russia,High amount
3900,139799.74,2024-05-14 03:42:48,3,Russia,Russia,High amount
22282,139734.97,2024-03-21 18:50:14,18,Russia,Russia,High amount
14038,139722.67,2024-09-23 12:28:51,12,Russia,Russia,High amount
26985,139690.53,2024-05-04 17:23:21,17,Russia,Russia,High amount
24122,139686.13,2024-11-05 21:09:56,21,Russia,Russia,High amount
27141,139583.06,2024-08-01 06:25:50,6,Russia,Russia,High amount
11648,139575.29,2024-11-12 07:20:26,7,Russia,Russia,High amount
17332,139549.14,2024-08-26 01:17:47,1,Russia,Russia,High amount
27092,139531.29,2024-10-09 02:38:47,2,Russia,Russia,High amount
18984,139530.89,2024-06-13 20:56:32,20,Russia,Russia,High amount
1472,139512.88,2024-07-21 07:47:41,7,Russia,Russia,High amount
11295,139499.42,2024-01-13 06:16:47,6,Russia,Russia,High amount
11772,139479.57,2024-03-21 07:46:13,7,Russia,Russia,High amount
1934,139468.2,2024-04-30 11:55:15,11,Russia,Russia,High amount
14532,139462.43,2024-03-30 12:06:47,12,Russia,Russia,High amount
26748,139450.32,2024-06-10 17:08:31,17,Russia,Russia,High amount
9422,139335.38,2024-07-15 02:24:26,2,Russia,Russia,High amount
4795,139303.72,2024-02-08 23:14:14,23,Russia,Russia,High amount
13282,139300.88,2024-03-12 07:01:41,7,Russia,Russia,High amount
23727,139300.48,2024-07-26 10:44:42,10,Russia,Russia,High amount
2350,139293.03,2024-02-19 13:54:27,13,Russia,Russia,High amount
1465,139121.73,2024-08-27 12:47:42,12,Russia,Russia,High amount
22387,139104.01,2024-01-31 12:32:56,12,Russia,Russia,High amount
26153,139097.19,2024-06-10 17:45:29,17,Russia,Russia,High amount
17404,139062.89,2024-08-08 00:35:06,0,Russia,Russia,High amount
27803,139049.27,2024-01-13 20:34:05,20,Russia,Russia,High amount
23589,138966.11,2024-05-13 18:41:44,18,Russia,Russia,High amount
11606,138884.45,2024-05-20 13:57:01,13,Russia,Russia,High amount
17075,138845.62,2024-11-17 19:34:08,19,Russia,Russia,High amount
13920,138833.36,2024-04-27 20:10:04,20,Russia,Russia,High amount
23338,138809.04,2024-03-28 04:23:47,4,Russia,Russia,High amount
16602,138802.16,2024-11-30 08:36:32,8,Russia,Russia,High amount
939,138783.62,2024-12-24 21:06:37,21,Russia,Russia,High amount
26753,138758.83,2024-03-24 00:54:49,0,Russia,Russia,High amount
23741,138729.65,2024-04-13 05:48:42,5,Russia,Russia,High amount
24615,138711.36,2024-01-18 12:45:53,12,Russia,Russia,High amount
22621,138695.32,2024-04-15 11:24:40,11,Russia,Russia,High amount
22560,138693.03,2024-03-26 18:26:24,18,Russia,Russia,High amount
7630,138677.12,2024-04-15 08:48:42,8,Russia,Russia,High amount
22297,138659.95,2024-09-13 03:50:27,3,Russia,Russia,High amount
16541,138613.62,2024-07-01 08:53:47,8,Russia,Russia,High amount
22842,138591.93,2024-10-23 04:17:28,4,Russia,Russia,High amount
2182,138591.91,2024-05-24 16:01:38,16,Russia,Russia,High amount
13893,138587.45,2024-10-28 00:32:55,0,Russia,Russia,High amount
13982,138569.04,2024-04-15 15:14:42,15,Russia,Russia,High amount
3670,138566.41,2024-01-26 10:23:01,10,Russia,Russia,High amount
24429,138557.38,2024-03-19 02:02:39,2,Russia,Бутан,High amount
13830,138547.13,2024-02-02 06:18:31,6,Russia,Бутан,High amount
9105,138476.7,2024-09-30 06:59:11,6,Russia,Russia,High amount
25411,138450.49,2024-06-22 18:14:02,18,Russia,Russia,High amount
25196,138403.34,2024-01-20 02:05:09,2,Russia,Russia,High amount
15763,138395.82,2024-05-07 23:42:08,23,Russia,Russia,High amount
19039,138388.19,2024-01-01 01:15:51,1,Russia,Russia,High amount
13078,138360.21,2024-08-23 01:08:02,1,Russia,Russia,High amount
1249,138347.14,2024-03-15 01:50:31,1,Russia,Russia,High amount
10871,138326.24,2024-07-19 12:21:44,12,Russia,Russia,High amount
11246,138292.4,2024-02-18 02:25:27,2,Russia,Бутан,High amount
12459,138284.98,2024-05-26 00:15:09,0,Russia,Russia,High amount
17745,138265.05,2024-04-12 21:37:58,21,Russia,Russia,High amount
22746,138239.95,2024-05-08 17:42:46,17,Russia,Russia,High amount
10065,138230.4,2024-05-07 09:49:50,9,Russia,Russia,High amount
3439,138215.02,2024-02-05 18:08:59,18,Russia,Russia,High amount
15790,138196.79,2024-06-15 16:17:12,16,Russia,Russia,High amount
12181,138146.58,2024-06-19 05:35:56,5,Russia,Russia,High amount
23197,138144.78,2024-08-05 18:52:34,18,Russia,Russia,High amount
7603,138122.51,2024-10-30 03:56:04,3,Russia,Russia,High amount
13508,138085.94,2024-12-20 06:02:02,6,Russia,Russia,High amount
14802,138049.13,2024-04-24 19:19:33,19,Russia,Russia,High amount
20493,138003.64,2024-02-17 22:29:05,22,Russia,Russia,High amount
11832,137988.96,2024-06-05 14:12:41,14,Russia,Russia,High amount
26052,137985.03,2024-03-04 08:58:49,8,Russia,Russia,High amount
24803,137980.3,2024-09-16 22:07:56,22,Russia,Russia,High amount
18417,137971.74,2024-09-29 01:31:57,1,Russia,Венгрия,High amount
3372,137918.88,2024-12-01 21:17:22,21,Russia,Russia,High amount
24345,137914.12,2024-08-31 17:43:43,17,Russia,Russia,High amount
15019,137907.9,2024-07-24 06:15:47,6,Russia,Russia,High amount
20747,137901.29,2024-12-14 01:03:32,1,Russia,Russia,High amount
11445,137837.14,2024-12-26 04:03:14,4,Russia,Russia,High amount
28975,137825.8,2024-12-08 04:27:09,4,Russia,Russia,High amount
4033,137820.16,2024-11-14 21:56:15,21,Russia,Russia,High amount
28770,137774.66,2024-02-03 17:08:50,17,Russia,Russia,High amount
15224,137768.11,2024-10-13 01:07:29,1,Russia,Russia,High amount
18081,137754.31,2024-02-04 12:54:24,12,Russia,Russia,High amount
5000,137636.96,2024-09-20 22:45:53,22,Russia,Russia,High amount
462,137636.1,2024-05-23 05:53:21,5,Russia,Russia,High amount
15145,137616.71,2024-08-29 15:29:53,15,Russia,Russia,High amount
20162,137616.66,2024-08-13 16:43:45,16,Russia,Russia,High amount
8646,137613.39,2024-06-02 21:56:04,21,Russia,Russia,High amount
21513,137574.33,2024-11-11 20:06:09,20,Russia,Russia,High amount
11239,137572.93,2024-02-11 00:02:01,0,Russia,Венгрия,High amount
23669,137560.39,2024-08-09 20:12:23,20,Russia,Russia,High amount
5917,137528.24,2024-06-21 09:48:34,9,Russia,Russia,High amount
21504,137518.38,2024-05-19 16:42:36,16,Russia,Russia,High amount
27767,137505.44,2024-07-17 00:59:41,0,Russia,Russia,High amount
23560,137501.81,2024-05-09 05:01:17,5,Russia,Russia,High amount
22188,137483.31,2024-06-11 20:08:31,20,Russia,Бутан,High amount
1882,137468.9,2024-01-16 12:57:23,12,Russia,Russia,High amount
14658,137467.59,2024-06-30 03:14:57,3,Russia,Russia,High amount
26404,137436.46,2024-05-03 06:25:16,6,Russia,Russia,High amount
25632,137435.39,2024-10-08 17:44:23,17,Russia,Russia,High amount
2642,137411.85,2024-11-19 08:41:47,8,Russia,Russia,High amount
26271,137400.42,2024-01-30 12:02:05,12,Russia,Russia,High amount
26566,137393.18,2024-07-30 12:22:04,12,Russia,Russia,High amount
13971,137388.69,2024-05-01 05:00:21,5,Russia,Russia,High amount
13080,137349.24,2024-02-29 13:44:15,13,Russia,Russia,High amount
27283,137346.39,2024-05-30 05:57:01,5,Russia,Russia,High amount
4245,137331.34,2024-05-07 20:05:07,20,Russia,Russia,High amount
29783,137326.57,2024-04-04 19:09:22,19,Russia,Russia,High amount
8433,137324.47,2024-11-08 09:49:52,9,Russia,Russia,High amount
13628,137304.05,2024-05-17 02:05:58,2,Russia,Russia,High amount
18668,137289.03,2024-10-21 05:29:16,5,Russia,Russia,High amount
2345,137207.21,2024-11-11 20:51:22,20,Russia,Russia,High amount
29356,137207.08,2024-09-24 12:56:08,12,Russia,Russia,High amount
20499,137205.67,2024-10-14 20:01:10,20,Russia,Russia,High amount
29193,137199.08,2024-02-16 11:49:43,11,Russia,Russia,High amount
13111,137191.28,2024-09-18 03:06:26,3,Russia,Russia,High amount
2228,137160.92,2024-08-29 22:36:20,22,Russia,Russia,High amount
2190,137129.06,2024-02-19 00:55:01,0,Russia,Russia,High amount
4034,137121.71,2024-12-29 15:39:23,15,Russia,Russia,High amount
28119,137059.54,2024-04-16 08:47:26,8,Russia,Russia,High amount
2509,137059.1,2024-10-06 19:52:47,19,Russia,Russia,High amount
27866,137041.84,2024-06-29 15:16:08,15,Russia,Russia,High amount
28552,136951.13,2024-04-25 17:50:32,17,Russia,Russia,High amount
4126,136873.4,2024-03-19 02:18:22,2,Russia,Russia,High amount
216,136861.67,2024-03-09 10:35:18,10,Russia,Russia,High amount
28159,136817.06,2024-02-17 04:48:22,4,Russia,Russia,High amount
17141,136807.63,2024-10-31 11:13:45,11,Russia,Russia,High amount
15628,136781.68,2024-03-05 04:18:24,4,Russia,Бутан,High amount
11800,136781.22,2024-06-25 20:02:43,20,Russia,Russia,High amount
4641,136778.74,2024-11-29 06:57:21,6,Russia,Russia,High amount
14513,136767.92,2024-03-05 23:00:13,23,Russia,Russia,High amount
22292,136757.89,2024-02-28 13:53:26,13,Russia,Russia,High amount
29610,136695.05,2024-12-27 23:15:46,23,Russia,Russia,High amount
26737,136692.1,2024-06-24 00:57:20,0,Russia,Russia,High amount
28008,136670.96,2024-09-01 23:29:55,23,Russia,Russia,High amount
29210,136666.41,2024-05-05 01:51:08,1,Russia,Russia,High amount
19630,136630.29,2024-02-26 04:22:42,4,Russia,Russia,High amount
1159,136625.47,2024-05-06 12:01:31,12,Russia,Russia,High amount
16826,136589.04,2024-05-06 16:04:46,16,Russia,Russia,High amount
6861,136584.98,2024-04-30 02:00:07,2,Russia,Russia,High amount
18305,136520.45,2024-06-25 16:39:01,16,Russia,Russia,High amount
29869,136513.63,2024-04-15 07:11:45,7,Russia,Russia,High amount
11172,136509.91,2024-05-03 01:35:24,1,Russia,Russia,High amount
25663,136492.11,2024-10-13 22:32:22,22,Russia,Russia,High amount
20062,136403.49,2024-02-09 06:06:37,6,Russia,Russia,High amount
1250,136372.86,2024-04-29 06:26:43,6,Russia,Russia,High amount
28505,136369.9,2024-02-19 02:51:54,2,Russia,Russia,High amount
21234,136362.88,2024-12-16 02:32:34,2,Russia,Russia,High amount
10030,136349.46,2024-07-09 05:54:09,5,Russia,Russia,High amount
4893,136346.94,2024-07-28 05:19:05,5,Russia,Russia,High amount
12224,136345.71,2024-07-03 02:58:13,2,Russia,Russia,High amount
1461,136309.5,2024-12-22 15:47:13,15,Russia,Russia,High amount
6121,136285.24,2024-05-02 10:35:08,10,Russia,Russia,High amount
874,136268.45,2024-02-27 01:01:16,1,Russia,Russia,High amount
9338,136229.02,2024-09-29 23:42:47,23,Russia,Венгрия,High amount
19449,136220.71,2024-05-10 01:22:40,1,Russia,Russia,High amount
10143,136151.68,2024-04-05 17:12:43,17,Russia,Russia,High amount
1140,136145.75,2024-05-13 21:28:16,21,Russia,Russia,High amount
5837,136038.4,2024-06-23 18:48:31,18,Russia,Russia,High amount
28485,136020.86,2024-11-10 01:43:44,1,Russia,Russia,High amount
26540,136014.34,2024-11-28 10:12:59,10,Russia,Бутан,High amount
29204,136002.04,2024-01-28 10:54:32,10,Russia,Russia,High amount
16950,135993.13,2024-07-31 07:12:27,7,Russia,Russia,High amount
11913,135990.28,2024-04-19 03:24:14,3,Russia,Бутан,High amount
13702,135987.45,2024-05-20 00:52:08,0,Russia,Russia,High amount
2226,135920.74,2024-05-19 17:00:34,17,Russia,Russia,High amount
18125,135915.45,2024-01-25 14:01:58,14,Russia,Russia,High amount
4351,135911.92,2024-07-24 00:26:58,0,Russia,Russia,High amount
23348,135897.35,2024-09-21 08:40:54,8,Russia,Russia,High amount
419,135824.38,2024-01-19 22:37:55,22,Russia,Russia,High amount
5784,135792.9,2024-12-20 01:56:55,1,Russia,Russia,High amount
24123,135789.19,2024-04-07 16:55:21,16,Russia,Russia,High amount
25737,135778.26,2024-09-02 09:56:07,9,Russia,Russia,High amount
2255,135766.65,2024-07-15 05:24:58,5,Russia,Russia,High amount
521,135757.33,2024-12-21 09:22:00,9,Russia,Russia,High amount
23738,135684.04,2024-11-15 03:21:10,3,Russia,Russia,High amount
16016,135641.27,2024-11-20 14:11:08,14,Russia,Russia,High amount
18955,135616.84,2024-11-25 04:00:06,4,Russia,Бутан,High amount
24432,135606.18,2024-05-26 04:50:42,4,Russia,Бутан,High amount
27655,135582.66,2024-10-05 15:32:33,15,Russia,Russia,High amount
21080,135572.48,2024-06-09 00:15:07,0,Russia,Russia,High amount
12111,135568.5,2024-08-22 02:04:55,2,Russia,Russia,High amount
12984,135564.1,2024-10-01 21:02:51,21,Russia,Russia,High amount
16258,135544.88,2024-12-01 18:43:50,18,Russia,Russia,High amount
14695,135521.44,2024-08-31 07:09:56,7,Russia,Бутан,High amount
114,135503.45,2024-03-10 11:18:16,11,Russia,Russia,High amount
14780,135483.43,2024-08-03 17:48:00,17,Russia,Russia,High amount
16454,135451.22,2024-03-23 01:50:22,1,Russia,Финляндия,High amount
18529,135449.25,2024-12-07 06:48:13,6,Russia,Russia,High amount
19925,135444.97,2024-08-17 11:22:10,11,Russia,Russia,High amount
5052,135407.18,2024-07-21 14:34:28,14,Russia,Russia,High amount
15385,135399.79,2024-03-25 13:19:24,13,Russia,Russia,High amount
20372,135389.22,2024-01-25 17:42:01,17,Russia,Russia,High amount
5062,135353.8,2024-02-15 16:18:26,16,Russia,Russia,High amount
25350,135351.81,2024-12-21 09:18:07,9,Russia,Russia,High amount
11207,135276.79,2024-07-07 04:01:37,4,Russia,Russia,High amount
18214,135212.96,2024-01-13 16:25:22,16,Russia,Russia,High amount
25868,135200.6,2024-04-21 11:28:20,11,Russia,Russia,High amount
1631,135195.33,2024-07-16 19:01:07,19,Russia,Russia,High amount
2118,135138.88,2024-12-08 22:20:00,22,Russia,Russia,High amount
25405,135135.33,2024-04-25 15:53:47,15,Russia,Russia,High amount
8,135128.34,2024-02-05 04:49:01,4,Russia,Russia,High amount
17380,135111.12,2024-11-13 05:20:49,5,Russia,Russia,High amount
14879,135108.96,2024-07-09 03:32:57,3,Russia,Russia,High amount
13423,135081.3,2024-04-11 10:41:47,10,Russia,Бутан,High amount
20073,135036.4,2024-08-08 10:41:27,10,Russia,Russia,High amount
24497,135030.9,2024-03-15 00:57:31,0,Russia,Russia,High amount
19407,134986.43,2024-05-30 15:52:56,15,Russia,Russia,High amount
16023,134967.06,2024-11-19 02:14:37,2,Russia,Бутан,High amount
23550,134922.29,2024-10-23 13:53:37,13,Russia,Russia,High amount
3641,134910.61,2024-10-13 20:43:19,20,Russia,Russia,High amount
3254,134896.13,2024-12-03 19:38:27,19,Russia,Russia,High amount
21032,134872.02,2024-11-04 05:03:40,5,Russia,Russia,High amount
16787,134841.51,2024-04-15 16:47:42,16,Russia,Russia,High amount
17137,134841.34,2024-02-10 19:23:30,19,Russia,Russia,High amount
9380,134832.07,2024-03-09 10:00:04,10,Russia,Russia,High amount
6931,134752.47,2024-10-31 17:16:57,17,Russia,Russia,High amount
29598,134742.21,2024-06-30 15:52:26,15,Russia,Russia,High amount
19906,134682.07,2024-01-27 16:58:08,16,Russia,Russia,High amount
16087,134647.64,2024-09-27 20:51:46,20,Russia,Russia,High amount
18258,134483.08,2024-01-09 23:45:01,23,Russia,Russia,High amount
10902,134422.9,2024-03-07 11:49:38,11,Russia,Russia,High amount
424,134421.05,2024-09-21 11:05:26,11,Russia,Russia,High amount
27310,134409.87,2024-03-24 07:58:30,7,Russia,Russia,High amount
6694,134406.3,2024-04-02 05:47:41,5,Russia,Russia,High amount
20190,134385.42,2024-05-21 07:59:41,7,Russia,Russia,High amount
3506,134321.0,2024-11-27 19:53:58,19,Russia,Russia,High amount
16219,134311.71,2024-09-29 01:23:38,1,Russia,Russia,High amount
11820,134309.17,2024-04-29 04:46:41,4,Russia,Russia,High amount
9517,134241.94,2024-12-13 08:14:35,8,Russia,Russia,High amount
